Batch_ID,RunningUser,FileName,ProjectTypology,Climate,Above-Grade/Below-Grade,Conditioned-Area/UnConditioned-Area,Roof-Area/Total-AG-Floor-Area,Roof-Window-Area/Roof-Area,Total-Above-Grade-Ext-Wall-Area/Total-AG-FloorArea,Power-Lighting(W/SQFT),Equipment-Tot(W/SQFT),ROOF-U-Value(BTU/HR-SQFT-F),ALL WALLS-Wall-U-Value(BTU/HR-SQFT-F),UNDERGRND-Wall-U-Value(BTU/HR-SQFT-F),ROOF-Window-U-Value(BTU/HR-SQFT-F),ALL WALLS-Window-U-Value(BTU/HR-SQFT-F),WWR,Total-LOAD(KW/SQFT),Total-LOAD/Conditioned-Area(KW/SQFT),Energy_Outcome(KWH/SQFT)
1,Rajeev,0_0_14_0_2_3_4_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,0_10_4_6_3_1_0_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,0_2_10_2_6_5_7_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,0_2_1_0_7_1_5_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,0_2_7_2_7_0_5_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,0_3_11_0_2_1_9_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,0_3_12_7_1_1_3_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,0_5_1_3_1_0_7_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,0_5_4_1_4_0_9_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,0_6_7_4_1_3_3_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,0_7_14_7_6_1_0_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,0_7_15_4_4_4_1_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,0_8_15_5_7_4_1_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,0_8_1_3_3_5_0_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,10_0_0_2_7_0_1_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,10_10_10_7_2_3_7_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,10_10_2_4_7_3_4_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,10_1_3_7_2_2_10_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.3600037182827647,0.004832669440080163,0.010760444975777248,13.120530133899177
1,Rajeev,10_1_6_0_2_5_0_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,10_1_6_5_5_2_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.3600037182827647,0.004832669440080163,0.010760444975777248,13.120530133899177
1,Rajeev,10_2_15_3_6_3_1_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,10_3_0_1_6_0_4_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,10_3_11_4_1_1_3_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,10_4_14_6_0_0_8_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,10_4_7_6_6_0_7_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,10_5_11_7_2_0_0_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,10_8_1_6_5_2_0_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.3600037182827647,0.004832669440080163,0.010760444975777248,13.120530133899177
1,Rajeev,10_8_5_5_3_1_10_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,10_9_15_1_1_4_4_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,11_0_14_4_3_3_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,11_10_7_5_0_4_2_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,11_1_11_5_4_5_2_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,11_1_15_6_3_3_2_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,11_3_9_6_2_0_7_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,11_4_5_7_0_0_3_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,11_5_0_1_3_4_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,11_5_7_1_7_4_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,11_7_15_0_2_3_8_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,11_8_12_3_7_0_7_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,11_8_8_7_0_1_8_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,11_9_3_2_3_1_5_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,12_0_1_7_0_4_10_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,12_0_8_2_5_3_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,12_0_9_0_7_3_2_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,12_10_10_2_2_2_8_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.3600037182827647,0.004832669440080163,0.010760444975777248,13.120530133899177
1,Rajeev,12_10_1_5_3_1_9_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,12_2_15_2_4_3_2_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,12_3_14_4_0_4_10_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,12_3_6_4_1_4_1_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,12_4_12_0_5_1_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,12_4_6_5_4_5_3_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,12_5_10_4_4_4_0_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,12_5_7_0_5_2_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.3600037182827647,0.004832669440080163,0.010760444975777248,13.120530133899177
1,Rajeev,12_8_0_0_5_1_1_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,13_0_4_2_6_1_8_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,13_1_2_7_5_5_2_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,13_2_15_3_5_5_5_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,13_2_1_2_0_0_0_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,13_2_8_6_3_0_7_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,13_2_9_5_3_3_9_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,13_3_13_4_6_1_0_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,13_4_2_1_3_0_8_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,13_4_2_6_0_4_7_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,13_4_4_2_0_3_2_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,13_5_10_0_5_0_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,13_5_13_5_1_3_2_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,13_5_15_4_6_3_2_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,13_5_7_5_4_4_2_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,13_6_0_2_2_5_4_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,13_6_0_2_5_2_7_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.3600037182827647,0.004832669440080163,0.010760444975777248,13.120530133899177
1,Rajeev,13_6_14_3_3_5_2_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,13_6_5_6_5_3_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,13_8_10_2_0_1_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,13_8_14_3_3_4_10_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,13_8_15_4_0_4_7_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,13_9_5_4_3_5_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,13_9_6_5_6_0_10_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.1599984884777074,0.0047923198050247254,0.010670602284653826,12.88785566023545
1,Rajeev,14_1_6_2_2_5_0_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,14_2_11_7_1_5_2_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,14_3_15_2_7_4_3_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,14_6_11_3_1_2_7_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.3600037182827647,0.004832669440080163,0.010760444975777248,13.120530133899177
